!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
434000000  0.788325727  -0.594980359  
435000000  0.732969403  -0.662737966  
436000000  0.671879947  -0.725414991  
437000000  0.605348468  -0.782257974  
438000000  0.534392297  -0.832466722  
439000000  0.458873004  -0.876364946  
440000000  0.380248010  -0.913069665  
441000000  0.298917294  -0.942830026  
442000000  0.215488762  -0.965313792  
443000000  0.130775884  -0.980249345  
444000000  0.045034520  -0.987802207  
445000000  -0.041008472  -0.987640202  
446000000  -0.126462743  -0.980155051  
447000000  -0.210780025  -0.965346217  
448000000  -0.293478012  -0.943245351  
449000000  -0.374018818  -0.913777411  
450000000  -0.451234460  -0.877592623  
451000000  -0.525328517  -0.834688187  
452000000  -0.594984293  -0.785501957  
453000000  -0.660014212  -0.730843484  
454000000  -0.720228434  -0.670549810  
455000000  -0.774546921  -0.605304182  
456000000  -0.823137164  -0.535735726  
457000000  -0.865455568  -0.462113082  
458000000  -0.901085258  -0.385228842  
459000000  -0.929796755  -0.305720598  
460000000  -0.951526701  -0.224145755  
461000000  -0.965903819  -0.141110808  
462000000  -0.973121166  -0.057116449  
463000000  -0.973121405  0.027108353  
464000000  -0.965903819  0.111096099  
465000000  -0.951522410  0.193893939  
466000000  -0.930031776  0.275291800  
467000000  -0.901552796  0.354358226  
468000000  -0.866451740  0.430790663  
469000000  -0.824866116  0.503577650  
470000000  -0.777187586  0.572679937  
471000000  -0.723845363  0.637621045  
472000000  -0.665051818  0.697710991  
473000000  -0.601272941  0.752427220  
474000000  -0.532942295  0.801479578  
475000000  -0.460756063  0.844572783  
476000000  -0.384899735  0.881538928  
477000000  -0.306076199  0.911310792  
478000000  -0.224684149  0.934460640  
479000000  -0.141558841  0.950315654  
480000000  -0.057275407  0.958984554  
481000000  0.027738960  0.960152388  
482000000  0.112909071  0.953877807  
483000000  0.197210997  0.940130532  
484000000  0.280032396  0.919123948  
485000000  0.360678762  0.890273750  
486000000  0.439099103  0.854652047  
487000000  0.513498366  0.812350988  
488000000  0.583982825  0.763216674  
489000000  0.650005400  0.708575130  
490000000  0.710973442  0.648046672  
491000000  0.766609311  0.582673550  
492000000  0.815955043  0.512455165  
493000000  0.859272361  0.438183278  
494000000  0.896021485  0.360585034  
495000000  0.925684929  0.279722691  
496000000  0.948284447  0.196675271  
497000000  0.963202178  0.111817949  
498000000  0.970763445  0.026333673  
499000000  0.970627785  -0.059941456  
500000000  0.963147819  -0.145784423  
501000000  0.947737217  -0.230699107  
502000000  0.925074458  -0.313767523  
503000000  0.894756973  -0.394551307  
504000000  0.857798398  -0.472120732  
505000000  0.813560784  -0.545978248  
506000000  0.763345361  -0.615465343  
507000000  0.707397044  -0.680371583  
508000000  0.645855904  -0.739553988  
509000000  0.579328001  -0.793236613  
510000000  0.508638322  -0.840678632  
511000000  0.434150338  -0.881744981  
512000000  0.356479406  -0.916296124  
513000000  0.276097506  -0.943845749  
514000000  0.193829790  -0.963944674  
515000000  0.110181712  -0.976945698  
516000000  0.025812713  -0.982635915  
517000000  -0.058807958  -0.980802894  
518000000  -0.142697424  -0.971853733  
519000000  -0.225564614  -0.955306411  
520000000  -0.306655884  -0.931487024  
521000000  -0.385448486  -0.901079953  
522000000  -0.460920393  -0.863997936  
