!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
610000000  -0.669059515  0.684562981  
611000000  -0.602903962  0.740818083  
612000000  -0.532018483  0.790775657  
613000000  -0.456746906  0.834558904  
614000000  -0.377503842  0.871152341  
615000000  -0.294950992  0.900413811  
616000000  -0.209750533  0.922089159  
617000000  -0.122687086  0.935897887  
618000000  -0.034612890  0.941819847  
619000000  0.054017425  0.939766526  
620000000  0.142130211  0.929544508  
621000000  0.229009524  0.910891593  
622000000  0.313971639  0.884251475  
623000000  0.395755500  0.850230396  
624000000  0.474666059  0.808597624  
625000000  0.549165785  0.759685934  
626000000  0.618525863  0.704163373  
627000000  0.682807028  0.642429352  
628000000  0.741134584  0.574986160  
629000000  0.792754114  0.502379775  
630000000  0.837419331  0.425442129  
631000000  0.874875069  0.344628721  
632000000  0.904760838  0.260622412  
633000000  0.926759064  0.173973113  
634000000  0.940554738  0.085604511  
635000000  0.946166396  -0.003088964  
636000000  0.943336189  -0.091953531  
637000000  0.932516515  -0.179894224  
638000000  0.913816512  -0.266104370  
639000000  0.887017548  -0.349861354  
640000000  0.852875352  -0.430481076  
641000000  0.812075436  -0.507346451  
642000000  0.764092386  -0.579896152  
643000000  0.710370004  -0.647632241  
644000000  0.651068509  -0.709728658  
645000000  0.586565435  -0.766322732  
646000000  0.517784715  -0.816468596  
647000000  0.444775641  -0.860351741  
648000000  0.368602484  -0.897235513  
649000000  0.289605260  -0.927249968  
650000000  0.208461359  -0.950333059  
651000000  0.126295328  -0.965982497  
652000000  0.043062106  -0.974577427  
653000000  -0.040162329  -0.975714624  
654000000  -0.122919135  -0.969705224  
655000000  -0.204786092  -0.957154930  
656000000  -0.285112232  -0.936879277  
657000000  -0.363003969  -0.910491884  
658000000  -0.438014507  -0.877477050  
659000000  -0.510015428  -0.838516235  
660000000  -0.577975929  -0.793502748  
661000000  -0.641938448  -0.743143559  
662000000  -0.701289356  -0.687376559  
663000000  -0.755337179  -0.627299249  
664000000  -0.804161549  -0.562723696  
665000000  -0.847202241  -0.494670868  
666000000  -0.884266675  -0.423095107  
667000000  -0.915216148  -0.348861217  
668000000  -0.939771950  -0.272241324  
669000000  -0.958027244  -0.193874225  
670000000  -0.969499230  -0.114188872  
671000000  -0.974375725  -0.033295494  
672000000  -0.972438455  0.047430929  
673000000  -0.963592470  0.128200561  
674000000  -0.948044837  0.208029434  
675000000  -0.925746799  0.286484361  
676000000  -0.896831274  0.363130271  
677000000  -0.861399055  0.436930448  
678000000  -0.819743335  0.507884800  
679000000  -0.771865606  0.574786484  
680000000  -0.718439102  0.637709677  
681000000  -0.659567893  0.695804894  
682000000  -0.595701754  0.748711824  
683000000  -0.527030766  0.796292007  
684000000  -0.454047769  0.837755740  
685000000  -0.377543539  0.873060048  
686000000  -0.297810644  0.901467323  
687000000  -0.215115026  0.922940910  
688000000  -0.130688652  0.936891139  
689000000  -0.045214128  0.943336904  
690000000  0.041065630  0.942307889  
691000000  0.127066672  0.933307767  
692000000  0.212286517  0.916407108  
693000000  0.295070112  0.891203642  
694000000  0.376968682  0.859784484  
695000000  0.454876214  0.820102751  
696000000  0.529271126  0.773222625  
697000000  0.598981500  0.719974458  
698000000  0.663879514  0.660175800  
699000000  0.722678959  0.594432890  
700000000  0.775545835  0.523527086  
701000000  0.821402788  0.447832346  
702000000  0.860051572  0.368100673  
703000000  0.891647398  0.284728140  
704000000  0.915281117  0.198852181  
705000000  0.930460274  0.111152478  
706000000  0.937460423  0.022463650  
707000000  0.936188936  -0.066079974  
708000000  0.926828206  -0.153771043  
709000000  0.909288883  -0.240356013  
710000000  0.883901000  -0.324642152  
711000000  0.850834191  -0.405761391  
712000000  0.810532570  -0.483405024  
713000000  0.763571143  -0.556419075  
714000000  0.709886730  -0.624688625  
715000000  0.650553346  -0.687748075  
716000000  0.586043417  -0.744633794  
717000000  0.517014205  -0.795316100  
718000000  0.443761200  -0.839228272  
719000000  0.366948754  -0.876466751  
720000000  0.287675917  -0.906558990  
721000000  0.206126660  -0.929335058  
722000000  0.123795956  -0.944665611  
723000000  0.040333863  -0.952570915  
724000000  -0.042979483  -0.953330338  
725000000  -0.125746757  -0.946725726  
726000000  -0.206825450  -0.933154166  
727000000  -0.286207199  -0.912536800  
728000000  -0.363352567  -0.885583282  
729000000  -0.437228709  -0.852064073  
730000000  -0.507830977  -0.812590837  
731000000  -0.574384153  -0.767345667  
732000000  -0.636542678  -0.717171788  
733000000  -0.694367588  -0.661463141  
734000000  -0.746697545  -0.601728559  
735000000  -0.793844283  -0.537850440  
736000000  -0.835147440  -0.470560640  
737000000  -0.870762825  -0.400041938  
738000000  -0.900420845  -0.326901048  
739000000  -0.923778474  -0.251588434  
740000000  -0.940855026  -0.174788162  
741000000  -0.951361597  -0.096911289  
742000000  -0.955613434  -0.018442718  
743000000  -0.952992976  0.059964508  
744000000  -0.944207072  0.137974992  
745000000  -0.928686023  0.215025470  
746000000  -0.907014668  0.290592134  
747000000  -0.879065096  0.364184111  
748000000  -0.844740689  0.435358703  
749000000  -0.804919720  0.503586292  
750000000  -0.759470463  0.568203390  
751000000  -0.708312571  0.628975511  
752000000  -0.652337670  0.685602069  
753000000  -0.591172636  0.737126589  
754000000  -0.525751472  0.784071982  
755000000  -0.456257015  0.825364828  
756000000  -0.383252263  0.860593617  
757000000  -0.307166219  0.889789402  
758000000  -0.228708103  0.912108898  
759000000  -0.147974193  0.928068042  
760000000  -0.066082977  0.936886013  
